v_id,lon,lat,typ,voltage,frequency,name,operator,ref,wkt_srid_4326
17701,-97.1156612643546,49.831947299447,sub_station,,,,,,SRID=4326;POINT(-97.1156612643546 49.831947299447)
28331,-74.3535543836798,40.4791438648594,merge,,,Sayreville Generating Station;Sayreville Substation,,,SRID=4326;POINT(-74.3535543836798 40.4791438648594)
23380,-74.9087750992827,44.9561955106322,joint,230000,60,,,,SRID=4326;POINT(-74.9087750992827 44.9561955106322)
11350,-117.521040782068,49.4556150552008,substation,,,,,,SRID=4326;POINT(-117.521040782068 49.4556150552008)
1187,-76.7193852443271,44.2080375302593,substation,,,,,,SRID=4326;POINT(-76.7193852443271 44.2080375302593)
13543,-76.487516914823,43.4671288293828,substation,,,Wine Creek Station,,,SRID=4326;POINT(-76.487516914823 43.4671288293828)
16028,-80.216378326558,41.5307714200092,substation,,,,,,SRID=4326;POINT(-80.216378326558 41.5307714200092)
20789,-72.6477747281311,46.4590511757608,joint,,,,,,SRID=4326;POINT(-72.6477747281311 46.4590511757608)
3293,-91.4762294763866,46.0177048876959,sub_station,,,,,,SRID=4326;POINT(-91.4762294763866 46.0177048876959)
29437,-96.3323988325281,32.66960563854,merge,,,,,,SRID=4326;POINT(-96.3323988325281 32.66960563854)
21495,-111.036408915615,29.0123666772004,joint,230000,60,,,,SRID=4326;POINT(-111.036408915615 29.0123666772004)
18293,-80.3706808775719,34.3602200008396,joint,,,,,,SRID=4326;POINT(-80.3706808775719 34.3602200008396)
17702,-75.8429795163072,45.2075473953116,substation,,,,,,SRID=4326;POINT(-75.8429795163072 45.2075473953116)
3655,-104.870308761432,40.4208302002583,substation,230000,,,,,SRID=4326;POINT(-104.870308761432 40.4208302002583)
7050,-79.0145965522314,35.4151401324802,substation,,,,,,SRID=4326;POINT(-79.0145965522314 35.4151401324802)
30759,-121.906701054061,37.983284100676,joint,,,,,,SRID=4326;POINT(-121.906701054061 37.983284100676)
9710,-102.055672427584,33.491511609529,station,,,,,,SRID=4326;POINT(-102.055672427584 33.491511609529)
16690,-81.9258345091948,27.5234955654135,substation,230000,60,Vandolah Substation,Progress Energy,,SRID=4326;POINT(-81.9258345091948 27.5234955654135)
11770,-83.7234292677639,42.3177721360595,substation,,,Phoenix Substation,,,SRID=4326;POINT(-83.7234292677639 42.3177721360595)
18444,-98.2301109363387,35.0826719868846,joint,,,,,,SRID=4326;POINT(-98.2301109363387 35.0826719868846)
26170,-103.229153386447,20.473989096509,joint,400000,60,,,,SRID=4326;POINT(-103.229153386447 20.473989096509)
29688,-120.361348676897,50.6575203284555,joint,,,,,,SRID=4326;POINT(-120.361348676897 50.6575203284555)
13654,-111.935376232203,33.4463554591506,substation,,,,,,SRID=4326;POINT(-111.935376232203 33.4463554591506)
22115,-78.7306235192515,43.1625636050532,joint,,,,,,SRID=4326;POINT(-78.7306235192515 43.1625636050532)
3815,-104.62823543834,38.7959162438208,station,,,,,,SRID=4326;POINT(-104.62823543834 38.7959162438208)
3,-82.6976545558779,34.6782816548777,station,,,,,,SRID=4326;POINT(-82.6976545558779 34.6782816548777)
18022,-92.8591569754522,43.9746555587484,sub_station,,,,,,SRID=4326;POINT(-92.8591569754522 43.9746555587484)
9001,-97.4602792519436,35.4410913880089,substation,,,,,,SRID=4326;POINT(-97.4602792519436 35.4410913880089)
21619,-97.5552689166289,46.9331589004502,joint,,,,,,SRID=4326;POINT(-97.5552689166289 46.9331589004502)
18983,-76.7686830859666,42.9351023901092,joint,,,,,,SRID=4326;POINT(-76.7686830859666 42.9351023901092)
28111,-92.5875876991326,44.0297145207561,merge,,,Maple Leaf Substation,,,SRID=4326;POINT(-92.5875876991326 44.0297145207561)
21085,-112.285466461685,33.7039993957724,joint,230000,60,,,,SRID=4326;POINT(-112.285466461685 33.7039993957724)
3586,-113.668706990579,42.7055381198625,station,,,Adelaide Substation,Idaho Power,,SRID=4326;POINT(-113.668706990579 42.7055381198625)
7327,-86.4414072142338,43.8899377193388,substation,,,Ludington Substation,,,SRID=4326;POINT(-86.4414072142338 43.8899377193388)
9907,-78.9897133376677,33.7481502692103,station,,,,,,SRID=4326;POINT(-78.9897133376677 33.7481502692103)
27921,-80.8970922865931,35.5493065533269,joint,,,,,,SRID=4326;POINT(-80.8970922865931 35.5493065533269)
23925,-89.985797802493,30.3925809677713,joint,230000,60,,,,SRID=4326;POINT(-89.985797802493 30.3925809677713)
1779,-81.4175340988096,28.6152248464513,sub_station,,,,Progress Energy,,SRID=4326;POINT(-81.4175340988096 28.6152248464513)
24324,-84.7688768853962,42.2304299169185,joint,,,,,,SRID=4326;POINT(-84.7688768853962 42.2304299169185)
6014,-78.3064552255913,42.5318802978225,sub_station,,,,,,SRID=4326;POINT(-78.3064552255913 42.5318802978225)
18990,-77.565306564641,36.6063827774648,joint,,,,,,SRID=4326;POINT(-77.565306564641 36.6063827774648)
17089,-93.1556810506296,39.4339720654079,substation,,,,,,SRID=4326;POINT(-93.1556810506296 39.4339720654079)
22592,-78.7718119936806,35.5642046619919,joint,230000,,,,,SRID=4326;POINT(-78.7718119936806 35.5642046619919)
17487,-122.713252091124,38.7662027949827,substation,,,,,,SRID=4326;POINT(-122.713252091124 38.7662027949827)
12178,-84.6455889623744,33.5040593087311,sub_station,,,,,,SRID=4326;POINT(-84.6455889623744 33.5040593087311)
15972,-91.7611887772549,38.3398282624859,substation,,,,,,SRID=4326;POINT(-91.7611887772549 38.3398282624859)
20834,-114.75126061906,36.0149664649135,joint,230000,,,,,SRID=4326;POINT(-114.75126061906 36.0149664649135)
25111,-77.9260774387603,38.6528661178706,joint,500000,60,500kV transmission line,,,SRID=4326;POINT(-77.9260774387603 38.6528661178706)
3981,-98.3013629161005,19.9808326942792,station,,,,,,SRID=4326;POINT(-98.3013629161005 19.9808326942792)
8565,-92.372923853904,41.004350520239,sub_station,,,,,,SRID=4326;POINT(-92.372923853904 41.004350520239)
11594,-82.9125788705537,42.6363399989424,substation,,,,,,SRID=4326;POINT(-82.9125788705537 42.6363399989424)
610,-97.7898610307501,32.2977732202401,station,,,Comanche Peak Station,Oncor Electric Delivery,,SRID=4326;POINT(-97.7898610307501 32.2977732202401)
6079,-78.6996538742035,42.9089863731225,sub_station,,,,,,SRID=4326;POINT(-78.6996538742035 42.9089863731225)
18676,-83.1811358820868,37.0310059609402,joint,,,,,,SRID=4326;POINT(-83.1811358820868 37.0310059609402)
4918,-108.270965016444,36.2847289296123,substation,,,,,,SRID=4326;POINT(-108.270965016444 36.2847289296123)
7878,-79.6895017617879,43.678907252197,substation,,,,,,SRID=4326;POINT(-79.6895017617879 43.678907252197)
8383,-96.5271276487177,33.3215675162899,sub_station,,,,,,SRID=4326;POINT(-96.5271276487177 33.3215675162899)
10422,-104.04247241683,36.322596867016,station,,,,,,SRID=4326;POINT(-104.04247241683 36.322596867016)
2499,-85.9307527206734,41.6469889388568,station,,,AEP,,,SRID=4326;POINT(-85.9307527206734 41.6469889388568)
7388,-85.1968716796853,31.0871342277452,sub_station,,,,,,SRID=4326;POINT(-85.1968716796853 31.0871342277452)
20209,-63.5947297238963,44.6900554638898,joint,,,,,,SRID=4326;POINT(-63.5947297238963 44.6900554638898)
5409,-71.4794223438195,41.6832778499188,substation,345000;115000,,Kent County Substation,,,SRID=4326;POINT(-71.4794223438195 41.6832778499188)
19092,-123.455275729939,48.4904245783766,joint,,,,,,SRID=4326;POINT(-123.455275729939 48.4904245783766)
23671,-115.007566588452,48.1714120160441,joint,230000,60,,,,SRID=4326;POINT(-115.007566588452 48.1714120160441)
5732,-92.9213469769036,45.6715519437308,station,,,Rush City/CAPS,,,SRID=4326;POINT(-92.9213469769036 45.6715519437308)
18218,-80.10390189944,41.5838029587488,joint,,,,,,SRID=4326;POINT(-80.10390189944 41.5838029587488)
11195,-105.250082810674,38.4348091803089,plant,,,W.N.Clark Power Plant,,,SRID=4326;POINT(-105.250082810674 38.4348091803089)
21754,-94.6013632918659,56.3803182996542,joint,,,,,,SRID=4326;POINT(-94.6013632918659 56.3803182996542)
7368,-93.9938193292068,32.5853754420198,substation,345000;138000,60,Longwood Substation,Southwestern Electric Power Company,TS0019,SRID=4326;POINT(-93.9938193292068 32.5853754420198)
25314,-89.6456593439879,44.8617822947026,joint,,,,,,SRID=4326;POINT(-89.6456593439879 44.8617822947026)
4733,-98.0900763716293,46.0445036581606,sub_station,,,,Otter Tail Power Company,,SRID=4326;POINT(-98.0900763716293 46.0445036581606)
7536,-81.7018908859882,29.8676852108831,sub_station,,,,,,SRID=4326;POINT(-81.7018908859882 29.8676852108831)
3759,-96.104330333019,41.524890410919,station,,,,,,SRID=4326;POINT(-96.104330333019 41.524890410919)
28750,-99.1815861165891,34.0840043612643,merge,,,North DC-Tie;Oklaunion North Substation;Oklaunion South Substation,,,SRID=4326;POINT(-99.1815861165891 34.0840043612643)
20451,-93.248924299133,44.8064775806763,joint,115000;110000;345000,,,,,SRID=4326;POINT(-93.248924299133 44.8064775806763)
23584,-77.4218030336227,34.7704824908515,joint,230000,,,,,SRID=4326;POINT(-77.4218030336227 34.7704824908515)
18677,-83.1256738964453,37.0478109928541,joint,,,,,,SRID=4326;POINT(-83.1256738964453 37.0478109928541)
3715,-70.9339158977691,46.7870469522091,substation,,,,,,SRID=4326;POINT(-70.9339158977691 46.7870469522091)
28619,-97.8954307989221,47.1244278658836,merge,,,,,,SRID=4326;POINT(-97.8954307989221 47.1244278658836)
5651,-67.3600923702829,49.4094424119251,substation,,,,,,SRID=4326;POINT(-67.3600923702829 49.4094424119251)
20466,-121.936524891292,40.8110637102498,joint,230000,,,,,SRID=4326;POINT(-121.936524891292 40.8110637102498)
21693,-96.5588063995123,40.901378499955,joint,115000;345000;345000;115000,60,,,,SRID=4326;POINT(-96.5588063995123 40.901378499955)
9950,-80.3930659011823,33.9124967654624,station,,,,,,SRID=4326;POINT(-80.3930659011823 33.9124967654624)
2964,-74.1858321818851,40.029996961658,station,,,Leisure Village Substation,,,SRID=4326;POINT(-74.1858321818851 40.029996961658)
18634,-88.4620138829725,37.0453320109298,joint,,,,,,SRID=4326;POINT(-88.4620138829725 37.0453320109298)
28155,-76.4211209580474,36.8753635728816,merge,,,,,,SRID=4326;POINT(-76.4211209580474 36.8753635728816)
270,-111.774887538324,33.3205848180778,substation,,,,,,SRID=4326;POINT(-111.774887538324 33.3205848180778)
23132,-84.0234076112498,34.1263323151133,joint,230000,,,,,SRID=4326;POINT(-84.0234076112498 34.1263323151133)
269,-111.702835522208,33.2907873717227,substation,,,Moody Substation,,,SRID=4326;POINT(-111.702835522208 33.2907873717227)
4706,-108.044151412409,35.7964398760118,station,,,,,,SRID=4326;POINT(-108.044151412409 35.7964398760118)
8532,-95.5791874496607,32.4465128817304,sub_station,,,,,,SRID=4326;POINT(-95.5791874496607 32.4465128817304)
10417,-111.590324203812,32.9299008807018,substation,,,Sundance Substation,,,SRID=4326;POINT(-111.590324203812 32.9299008807018)
24831,-116.115127439848,33.6731905183355,joint,161000,,,Imperial Irrigation District,,SRID=4326;POINT(-116.115127439848 33.6731905183355)
18517,-82.3864219522118,37.1214629774171,joint,,,,,,SRID=4326;POINT(-82.3864219522118 37.1214629774171)
22539,-77.7481521728535,36.0389506801533,joint,230000,60,,,,SRID=4326;POINT(-77.7481521728535 36.0389506801533)
8546,-96.8693572425519,32.5747561891893,sub_station,,,,,,SRID=4326;POINT(-96.8693572425519 32.5747561891893)
21376,-98.0156953849388,19.047229981495,joint,,,,,,SRID=4326;POINT(-98.0156953849388 19.047229981495)
4407,-111.474848451281,28.8249619295186,station,,,,,,SRID=4326;POINT(-111.474848451281 28.8249619295186)
22316,-76.9624255280701,42.9412699989492,joint,,,,,,SRID=4326;POINT(-76.9624255280701 42.9412699989492)
21392,-96.9156062709181,35.3763904821524,joint,,,,,,SRID=4326;POINT(-96.9156062709181 35.3763904821524)
23378,-75.9864713692269,42.1497468726584,joint,345000,60,,,,SRID=4326;POINT(-75.9864713692269 42.1497468726584)
18557,-79.7538269959142,39.4458087622608,joint,,,,,,SRID=4326;POINT(-79.7538269959142 39.4458087622608)
30777,-118.092105232787,33.8320409548004,joint,220000;66000,60,,Southern California Edison,,SRID=4326;POINT(-118.092105232787 33.8320409548004)
7538,-123.960371402946,49.6688999281486,station,,,Malaspina Substation,BC Hydro,MSA,SRID=4326;POINT(-123.960371402946 49.6688999281486)
19799,-77.2762542183654,39.1358287980328,joint,,,,,,SRID=4326;POINT(-77.2762542183654 39.1358287980328)
15961,-122.599805190284,45.6920038676782,substation,,,Barberton Substation,Clark Public Utilities,,SRID=4326;POINT(-122.599805190284 45.6920038676782)
8004,-82.1091454862485,33.3949459922857,sub_station,,,,,,SRID=4326;POINT(-82.1091454862485 33.3949459922857)
20165,-114.816981365246,36.019523658554,joint,,,,,,SRID=4326;POINT(-114.816981365246 36.019523658554)
24784,-91.7823804006959,46.150421096383,joint,,,,,,SRID=4326;POINT(-91.7823804006959 46.150421096383)
18575,-81.6655389385712,37.5826579942636,joint,,,,,,SRID=4326;POINT(-81.6655389385712 37.5826579942636)
29872,-78.8529942561409,36.1758093784413,joint,230000,60,,,,SRID=4326;POINT(-78.8529942561409 36.1758093784413)
24770,-76.3700239681091,43.1779683144193,joint,,,,,,SRID=4326;POINT(-76.3700239681091 43.1779683144193)
19105,-117.313555307685,33.1352082541326,joint,,,,,,SRID=4326;POINT(-117.313555307685 33.1352082541326)
11185,-85.8572917233156,36.8972333436147,station,,,,,,SRID=4326;POINT(-85.8572917233156 36.8972333436147)
8899,-84.6106427652492,33.9325599293823,substation,,,,,,SRID=4326;POINT(-84.6106427652492 33.9325599293823)
2988,-76.5882897812845,39.9587835099759,sub_station,,,Yorkana Substation,,YOR,SRID=4326;POINT(-76.5882897812845 39.9587835099759)
16850,-93.401629624961,48.6204109341966,substation,,,,,,SRID=4326;POINT(-93.401629624961 48.6204109341966)
5084,-65.9349370421511,45.4298250577758,sub_station,,,,,,SRID=4326;POINT(-65.9349370421511 45.4298250577758)
21947,-90.1656504038419,29.8741945161072,joint,230000,60,,,,SRID=4326;POINT(-90.1656504038419 29.8741945161072)
3464,-119.950652280482,46.293602900371,station,,,Wine Country Substation,,,SRID=4326;POINT(-119.950652280482 46.293602900371)
25860,-111.960424101698,33.6638034125358,joint,,,,,,SRID=4326;POINT(-111.960424101698 33.6638034125358)
29839,-75.6545424077044,39.6965712155653,joint,,,,,,SRID=4326;POINT(-75.6545424077044 39.6965712155653)
8315,-83.3057199605021,33.2115847553823,sub_station,,,,,,SRID=4326;POINT(-83.3057199605021 33.2115847553823)
20897,-78.8024328667703,36.070938967651,joint,230000,,,,,SRID=4326;POINT(-78.8024328667703 36.070938967651)
21479,-75.8004406943431,41.3777068109772,joint,230000,60,,,,SRID=4326;POINT(-75.8004406943431 41.3777068109772)
28311,-82.7600601255606,34.5928861473902,merge,,,,,,SRID=4326;POINT(-82.7600601255606 34.5928861473902)
4922,-81.1826258023338,28.9195429277712,substation,230000;24000,60,Deltona Substation,FPL,,SRID=4326;POINT(-81.1826258023338 28.9195429277712)
25818,-89.6191929994241,42.3160339052865,joint,,,,,,SRID=4326;POINT(-89.6191929994241 42.3160339052865)
29022,-80.8073015421377,33.5028011431295,merge,,,,,,SRID=4326;POINT(-80.8073015421377 33.5028011431295)
16303,-96.112523653152,41.5355047890016,station,,,,,,SRID=4326;POINT(-96.112523653152 41.5355047890016)
2606,-114.705067126097,32.7277497472833,substation,,,,,,SRID=4326;POINT(-114.705067126097 32.7277497472833)
28733,-92.5743585199774,38.9238431627861,merge,,,Overton Substation (345kV);Overton Substation (161kV),Union Electric,,SRID=4326;POINT(-92.5743585199774 38.9238431627861)
7938,-118.229878759086,34.0376247420353,substation,230000,60,River Switching Station,LADWP,,SRID=4326;POINT(-118.229878759086 34.0376247420353)
795,-73.3829359567553,45.6122481531028,station,,,Poste de l'IREQ,Hydro-Québec,,SRID=4326;POINT(-73.3829359567553 45.6122481531028)
29897,-78.9300014564441,42.9724955128165,joint,,,,,,SRID=4326;POINT(-78.9300014564441 42.9724955128165)
21819,-71.6690137831827,42.5310746041928,joint,115000,,Ayer - Pratts Junction 115kV transmission line,New England Power Company,K137W,SRID=4326;POINT(-71.6690137831827 42.5310746041928)
1392,-77.1967032349779,39.4767713005873,sub_station,,,,,,SRID=4326;POINT(-77.1967032349779 39.4767713005873)
2655,-86.3350314530366,42.1890538845641,substation,,,Benton Harbor Substation,AEP,,SRID=4326;POINT(-86.3350314530366 42.1890538845641)
8510,-114.924657401832,42.7669848000821,station,,,,,,SRID=4326;POINT(-114.924657401832 42.7669848000821)
23505,-88.0970785090276,41.7137777598174,joint,345000;138000;138000,60,,,,SRID=4326;POINT(-88.0970785090276 41.7137777598174)
9026,-87.5383703138199,44.2804961120677,station,,,Point Beach Station,American Transmission Company,,SRID=4326;POINT(-87.5383703138199 44.2804961120677)
30831,-94.6468640219372,39.2827536286997,joint,,,,,,SRID=4326;POINT(-94.6468640219372 39.2827536286997)
23102,-111.6704952692,40.3249204124627,joint,,,,,,SRID=4326;POINT(-111.6704952692 40.3249204124627)
12319,-84.973785431397,42.2684837593654,station,,,,,,SRID=4326;POINT(-84.973785431397 42.2684837593654)
28097,-91.4473893900332,44.8075241100496,merge,,,,,,SRID=4326;POINT(-91.4473893900332 44.8075241100496)
19979,-76.1126843073196,44.7160125137474,joint,,,,,,SRID=4326;POINT(-76.1126843073196 44.7160125137474)
21526,-121.934117675826,37.377685753333,joint,,,,,,SRID=4326;POINT(-121.934117675826 37.377685753333)
8506,-114.906066412418,42.8653163342715,station,,,,,,SRID=4326;POINT(-114.906066412418 42.8653163342715)
24675,-84.4561208733816,42.2101094052424,joint,,,,,,SRID=4326;POINT(-84.4561208733816 42.2101094052424)
6445,-84.6208074513106,38.0740218879882,sub_station,,,,,,SRID=4326;POINT(-84.6208074513106 38.0740218879882)
19693,-111.976429924105,41.2101087008443,joint,,,,,,SRID=4326;POINT(-111.976429924105 41.2101087008443)
9256,-84.4951086918721,34.2394357796161,substation,,,,,,SRID=4326;POINT(-84.4951086918721 34.2394357796161)
18735,-87.4805448767686,41.5521200122571,joint,,,,,,SRID=4326;POINT(-87.4805448767686 41.5521200122571)
21325,-98.2718288777963,19.1349441298533,joint,,,,,,SRID=4326;POINT(-98.2718288777963 19.1349441298533)
8348,-83.6646936855182,34.1824066607927,sub_station,,,,,,SRID=4326;POINT(-83.6646936855182 34.1824066607927)
13315,-90.4884300363547,41.5138276508011,sub_station,,,,,,SRID=4326;POINT(-90.4884300363547 41.5138276508011)
23155,-116.433345118959,43.6482642083284,joint,230000;138000,60,,,,SRID=4326;POINT(-116.433345118959 43.6482642083284)
28096,-81.9847472540649,33.4800614956972,merge,,,,,,SRID=4326;POINT(-81.9847472540649 33.4800614956972)
9866,-76.839871289638,35.1466821355439,station,,,,,,SRID=4326;POINT(-76.839871289638 35.1466821355439)
16984,-95.6463066351918,40.356915525942,substation,,,,,,SRID=4326;POINT(-95.6463066351918 40.356915525942)
7133,-83.6527047241404,31.6940074245534,sub_station,,,,,,SRID=4326;POINT(-83.6527047241404 31.6940074245534)
23108,-97.1905915388336,33.0540272887722,joint,345000,60,,,,SRID=4326;POINT(-97.1905915388336 33.0540272887722)
18195,-120.779015823637,35.3329212081231,joint,230000,60,,,,SRID=4326;POINT(-120.779015823637 35.3329212081231)
2984,-76.3728323542451,40.142959256997,sub_station,,,South Manheim Substation,,SMA,SRID=4326;POINT(-76.3728323542451 40.142959256997)
25848,-110.308369113938,31.56920817855,joint,,,,,,SRID=4326;POINT(-110.308369113938 31.56920817855)
19739,-79.100063405357,44.4261955717797,joint,,,,,,SRID=4326;POINT(-79.100063405357 44.4261955717797)
18001,-81.3497645872019,42.741754357297,sub_station,,,,,,SRID=4326;POINT(-81.3497645872019 42.741754357297)
4362,-75.927819964667,41.2115506175575,sub_station,,,,,,SRID=4326;POINT(-75.927819964667 41.2115506175575)
25117,-120.312119239493,50.6627446630032,joint,,,,,,SRID=4326;POINT(-120.312119239493 50.6627446630032)
410,-112.028882681704,40.7164196901124,sub_station,,,,,,SRID=4326;POINT(-112.028882681704 40.7164196901124)
5672,-105.045334334646,40.38940166381,station,,,Boyd Substation,,,SRID=4326;POINT(-105.045334334646 40.38940166381)
2351,-81.6599384559337,41.4317129653451,station,,,,,,SRID=4326;POINT(-81.6599384559337 41.4317129653451)
15678,-85.5387005866003,42.9614666541006,substation,,,,,,SRID=4326;POINT(-85.5387005866003 42.9614666541006)
26133,-92.9119887837734,17.8344327942632,joint,230000,60,,,,SRID=4326;POINT(-92.9119887837734 17.8344327942632)
8475,-84.1313406132616,31.1723529718826,sub_station,,,,,,SRID=4326;POINT(-84.1313406132616 31.1723529718826)
30180,-79.8092919289914,43.3273131674126,joint,220000,,,,,SRID=4326;POINT(-79.8092919289914 43.3273131674126)
31002,-123.025432178434,42.4660122080754,joint,230000,60,,,,SRID=4326;POINT(-123.025432178434 42.4660122080754)
19922,-79.9776371285554,43.0890349619591,joint,,,,,,SRID=4326;POINT(-79.9776371285554 43.0890349619591)
7061,-78.9973554751092,35.324174954676,substation,,,,,,SRID=4326;POINT(-78.9973554751092 35.324174954676)
10365,-92.7136515004893,31.3958799012803,station,,,Rodemacher Substation,,,SRID=4326;POINT(-92.7136515004893 31.3958799012803)
1532,-76.4979937135579,38.4615601546928,sub_station,,,,,,SRID=4326;POINT(-76.4979937135579 38.4615601546928)
6969,-80.5982757057808,36.4806546234826,sub_station,,,,,,SRID=4326;POINT(-80.5982757057808 36.4806546234826)
31267,-80.3740224250772,35.713714767487,joint,,,,,,SRID=4326;POINT(-80.3740224250772 35.713714767487)
19453,-88.9459417164194,42.2932737555752,joint,138000;345000;345000;138000,60,,,,SRID=4326;POINT(-88.9459417164194 42.2932737555752)
18092,-85.2083449394753,31.6230540007877,joint,,,,,,SRID=4326;POINT(-85.2083449394753 31.6230540007877)
10356,-92.4560799941954,31.0608743511623,station,,,Forest Hill Substation,,,SRID=4326;POINT(-92.4560799941954 31.0608743511623)
21381,-65.9908512664871,46.1258830102223,joint,230000,,,NB Power,2145,SRID=4326;POINT(-65.9908512664871 46.1258830102223)
12351,-93.4070939949745,44.0951295074186,station,,,,,,SRID=4326;POINT(-93.4070939949745 44.0951295074186)
25607,-75.3420923886114,40.6296177920218,joint,,,,,,SRID=4326;POINT(-75.3420923886114 40.6296177920218)
15791,-104.415006636936,32.6232241155061,substation,,,,,,SRID=4326;POINT(-104.415006636936 32.6232241155061)
25058,-96.721583374783,43.5729448742801,joint,,,,,,SRID=4326;POINT(-96.721583374783 43.5729448742801)
2714,-121.748740484376,38.0113418849536,sub_station,,,,,,SRID=4326;POINT(-121.748740484376 38.0113418849536)
26453,-94.017952340763,29.990550996336,joint,230000,60,,Entergy,532,SRID=4326;POINT(-94.017952340763 29.990550996336)
1555,-79.9723926295252,43.0513621794575,sub_station,,,Caledonia TS,,,SRID=4326;POINT(-79.9723926295252 43.0513621794575)
17651,-71.3187263987231,45.9377111175695,substation,,60,,,,SRID=4326;POINT(-71.3187263987231 45.9377111175695)
11889,-91.2842353656431,46.2089333947456,sub_station,,,,,,SRID=4326;POINT(-91.2842353656431 46.2089333947456)
21425,-73.1594868244951,45.996142595328,joint,,,,,,SRID=4326;POINT(-73.1594868244951 45.996142595328)
16443,-85.8431639140899,30.6764290969674,substation,230000,60,Hinsons Crossroads Substation,Gulf Power,,SRID=4326;POINT(-85.8431639140899 30.6764290969674)
5649,-67.4256671822858,48.4567145315477,substation,,,,,,SRID=4326;POINT(-67.4256671822858 48.4567145315477)
3402,-100.698615805758,28.4816317230726,station,,,,,,SRID=4326;POINT(-100.698615805758 28.4816317230726)
16627,-82.5942714027898,29.6696405390732,substation,230000,60,Newberry Substation,Progress Energy,CF-3,SRID=4326;POINT(-82.5942714027898 29.6696405390732)
6169,-77.3227738958652,43.2285644244217,substation,,,,,,SRID=4326;POINT(-77.3227738958652 43.2285644244217)
309,-118.39161622704,34.2432745656649,station,,,,,,SRID=4326;POINT(-118.39161622704 34.2432745656649)
6174,-76.2626723640295,43.1048319645108,substation,,,,,,SRID=4326;POINT(-76.2626723640295 43.1048319645108)
6334,-112.196447764008,32.9973414648593,substation,,,Pinal West Substation,,,SRID=4326;POINT(-112.196447764008 32.9973414648593)
9373,-76.7869151564983,42.059638213767,sub_station,,,,,,SRID=4326;POINT(-76.7869151564983 42.059638213767)
6736,-101.188877758199,48.2179250530747,sub_station,,,,,,SRID=4326;POINT(-101.188877758199 48.2179250530747)
14118,-82.758572606406,38.363357206569,sub_station,,,,,,SRID=4326;POINT(-82.758572606406 38.363357206569)
30167,-81.5572936036526,46.3585531773178,joint,,,,,,SRID=4326;POINT(-81.5572936036526 46.3585531773178)
23058,-90.8618849037277,38.5401754179566,joint,345000,60,,,,SRID=4326;POINT(-90.8618849037277 38.5401754179566)
19044,-87.8757044277738,43.6990647853386,joint,345000;138000;138000;345000,60,,,,SRID=4326;POINT(-87.8757044277738 43.6990647853386)
5229,-90.3077373077188,32.3311764771572,station,,,Clinton Substation,,,SRID=4326;POINT(-90.3077373077188 32.3311764771572)
14808,-93.9987886475921,29.8871724695135,substation,230000;69000,60,Port Acres Bulk Substation,Entergy,,SRID=4326;POINT(-93.9987886475921 29.8871724695135)
312,-98.2222897385401,19.1636149511088,station,,,,,,SRID=4326;POINT(-98.2222897385401 19.1636149511088)
30122,-89.0784214486669,36.0501993784626,joint,500000;161000;500000;500000;500000,,Gleason - Weakley 500kV transmission line;500kV transmission line;500kV transmission line,TVA,,SRID=4326;POINT(-89.0784214486669 36.0501993784626)
20301,-122.206359129537,45.3879236200437,joint,230000,60,Parkdale,,,SRID=4326;POINT(-122.206359129537 45.3879236200437)
6048,-78.9433782436671,36.1247009614619,substation,,,,,,SRID=4326;POINT(-78.9433782436671 36.1247009614619)
15782,-80.5627396461754,34.9928775790902,substation,,,,,,SRID=4326;POINT(-80.5627396461754 34.9928775790902)
7421,-79.7599866634564,42.1965690698999,sub_station,,,,,,SRID=4326;POINT(-79.7599866634564 42.1965690698999)
22270,-78.8373411292166,42.8252464578796,joint,,,,,,SRID=4326;POINT(-78.8373411292166 42.8252464578796)
23983,-90.142943149416,29.8893732698194,joint,115000;230000;115000,60,,,,SRID=4326;POINT(-90.142943149416 29.8893732698194)
1846,-92.3156563033225,34.6939832765993,station,,,,,,SRID=4326;POINT(-92.3156563033225 34.6939832765993)
8220,-110.143971079416,40.2544817106182,station,,,,,,SRID=4326;POINT(-110.143971079416 40.2544817106182)
28836,-111.669877788932,40.3238513329193,merge,,,,,,SRID=4326;POINT(-111.669877788932 40.3238513329193)
19257,-122.499133106203,38.0065672741815,joint,,,,,,SRID=4326;POINT(-122.499133106203 38.0065672741815)
5957,-81.3744543211885,37.3710095665233,substation,,,Switchback Substation,,,SRID=4326;POINT(-81.3744543211885 37.3710095665233)
924,-100.81574746993,46.8144172107773,sub_station,,,,,,SRID=4326;POINT(-100.81574746993 46.8144172107773)
14102,-98.325433212371,38.0522932127324,sub_station,,60,,,,SRID=4326;POINT(-98.325433212371 38.0522932127324)
14776,-93.8792346347842,30.0244290854214,substation,230000;138000,60,,Entergy,,SRID=4326;POINT(-93.8792346347842 30.0244290854214)
1514,-79.0722477998288,36.4809307273553,substation,,,Roxboro Plant Station,Carolina Power & Light Company,,SRID=4326;POINT(-79.0722477998288 36.4809307273553)
31010,-78.0604992706698,35.3052423837753,joint,230000,60,Lee - Wommack (north) 230kV,Carolina Power & Light Company,,SRID=4326;POINT(-78.0604992706698 35.3052423837753)
30135,-82.4314813047847,42.7969997421522,joint,,,,,,SRID=4326;POINT(-82.4314813047847 42.7969997421522)
31011,-92.6232150435794,38.20414816575,joint,,,,,,SRID=4326;POINT(-92.6232150435794 38.20414816575)
